category,text
unverified,the insane reason why chinese drivers intentionally kill pedestrians they hit — via @slate URL URL
unverified,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced URL URL
false,did you know that microsoft actually uses dog noses for thumbsticks on the gamecube controller? URL
true,"judy carne, ""laugh-in’s"" ""sock it to me"" girl, dies at 76 URL URL"
false,"happy ""$15 minimum wage"" labor day from mcdonalds URL"
true,"judy carne, ‘sock it to me girl’ on ‘laugh-in,’ dies at 76 URL"
false,#imachristianbut i wish chick-fil-a was open on sundays.
false,"happy ""$15 minimum wage"" labor day from mcdonalds URL"
false,translucent butterfly - beautiful! URL
false,kim davis angers 'eye of the tiger' creator after using song at prison release URL
non-rumor,"oh, you invented the pencil? #appleevent URL"
true,alert! islam taught in tennessee schools URL #wakeupamerica #tcot #wethepeople #pjnet #ccot URL
false,".@berniesanders says @realdonaldtrump is ""using racism as a way to attract votes"" #bernieoncnn URL URL"
false,poll: @hillaryclinton's lead over @berniesanders shrinks as her edge over gop vanishes URL URL
false,the stickers on fruit are edible.
true,#wakeupamerica heads need to roll! school forcing non-muslims to praise islam URL #bansharia URL
false,unreal: watch what happens when desperate muslim refugees are offered red cross food URL URL
false,and so it begins…isis flag among refugees in germany fighting the police [pictures] URL URL
false,isis flag among refugees in germany fighting the police .. URL #norefugees #rebootliberty URL
false,"greek customs captured containers of weapons and ammunition going to refugee camps in europe as ""plastic furniture"" URL"
non-rumor,alert: tsunami advisory issued for southern california from 3-7 a.m. local time. stay away from ocean and shoreline. #cawx #tsunami
false,dna confirms hakeem from ‘empire’ is jay-z's biological son [read details👇👇👇👇👇🏾👇🏿 URL URL
false,"#bulgaria finds 10,000 #fake passports hidden by #muslim refugees heading for #germany passports for #terrorists URL"
false,latest starving 'refugees' from #syria . these guys look like friggin soldiers to me! URL
false,"new cnn/wmur nh democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2 sept. 17-23, 314 d voters, +/-5.5%"
false,new cnn democratic poll: bernie sanders 46 hillary clinton 30 joe biden 14 martin o'malley 2
false,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL"
false,alert: don't fall for this new facebook scam URL URL
false,"poll: @hillaryclinton trails @berniesanders in new hampshire, even without @vp in the race URL URL"
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
unverified,woman in hospital after confusing hair mousse with builder's foam: URL
unverified,this woman mistook builders’ foam for hair mousse URL URL
true,"pope francis’ meeting wasn’t an endorsement of kim davis, vatican says URL"
true,"breaking news: pope francis’ encounter with kim davis wasn’t an endorsement of her views, the vatican says. URL"
true,vatican says #kimdavis' meeting w/ #popefrancis 'should not be considered a form of support.' URL URL
true,"vatican official says there is ""a sense of regret"" that pope francis met with kim davis: URL URL"
true,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL
true,the vatican insists pope francis’ encounter with kim davis was not endorsement of her views URL URL
true,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL
true,an openly gay man said that he and his partner met with pope francis a day before kim davis did URL
unverified,5p bag charge fi dead #robthisengland URL
unverified,"local school art project titled ""candlelight"" URL"
unverified,pathetic little twat can’t wait to argue over 5p bag charge URL URL
unverified,uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.
true,pope francis expected to fire the archbishop who tricked him into meeting kim davis URL
unverified,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348."
false,el chapo puts $100 million bounty on donald trump...dead or alive! URL
false,"help the red cross provide food, water & cots for refugees across europe. URL   #aidrefugees URL"
unverified,black people can be so stubborn to change.... #5pbagcharge URL
unverified,one third of vegetarians eat meat when they get drunk | URL URL
unverified,avoid 5p bag charge using these from @trolleybagsuk enter here to #win a set with @star100x URL URL
false,ben carson is the most brainless brain surgeon in america. my new column: URL
false,"donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo. URL URL"
unverified,a third of 'vegetarians' eat meat when drunk on a night out URL URL
unverified,survey: 1 in 3 vegetarians admits to eating meat when drunk... URL
unverified,surprising number of vegetarians secretly eat meat URL URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,.@realdonaldtrump: what's the secret of my popularity? my looks. i'm very handsome. URL URL
unverified,surprising number of vegetarians secretly eat meat URL URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,".@hillaryclinton is ahead of @berniesanders by 19 percentage points, in a new cbs news poll released sunday. URL"
unverified,5p!!! hell no!!!!!! #5pbagcharge 😵😵 URL
unverified,study finds over a third of vegetarians eat meat...when drunk! URL URL
unverified,why drunk vegetarians eat meat URL via @thedailybeast
unverified,"beat the 5p bag charge by #winning 1 of 5 cute lambrini shopping bags - rt & follow to enter! 18+, t&cs apply URL"
false,hey @cnnpolitics @cnn where did this poll go? apparantly a lot of people like @berniesanders. you should report that URL
false,today @cnn removed a debate poll where over 80% were for @berniesanders #demdebate #clintonnewsnetwork URL
false,colorado mcdonald’s offers first marijuana friendly smoking section in restaurant - URL
false,poll: @hillaryclinton pulls even with @berniesanders in new hampshire after debate URL URL
unverified,thousands of people in china claim they have seen a 'floating city' in the sky URL
unverified,when refusing to pay the 5p bag charge backfires URL 😂🙈
unverified,when refusing to pay the 5p bag charge backfires... URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,"cnn/orc poll: clinton did best in 1st dem debate, but only sanders significantly increased support in past month. URL"
false,"no, internet, cnn did not delete its poll showing bernie sanders won the democratic debate. URL URL"
unverified,well done scotland! 5p carrier bag charge 1 yr old today - 80% cut in usage - 650m less bags -£6.7m for good causes. URL
unverified,is your drug dealer charging you more because of the 5p bag charge? let us know! ring 101 now URL
false,10 'back to the future' predictions that actually came true URL URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL"
false,10 'back to the future' predictions that came true URL URL
false,great scott! #backtothefuture 2 (almost) nailed its 2015 predictions. @hplabs makes theirs: URL URL
false,"#backtothefuture fans, it's october 21, 2015 — the future is finally here! URL URL"
false,happy #backtothefuture day! how did 'back to the future: part ii' score on 2015 predictions? URL URL
false,10 'back to the future' predictions that came true URL URL
non-rumor,i’m celebrating #backtothefuture day by bemoaning the lack of hoverboards while ignoring the fact that my phone contains all human knowledge
false,the 5 most accurate predictions from the decade-jumping adventures in #backtothefuture: URL URL
false,10 'back to the future' predictions that came true URL URL
false,correct predictions in back to the future ii URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria URL URL"
false,4 legged chickens: fda confiscates several thousand chickens from kfc farms as mutations worsen URL
false,"the father of steve jobs, the founder of apple, was a refugee from syria URL URL"
unverified,"test finds human dna in hot dogs, meat in vegetarian products URL URL"
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
unverified,human dna found in hot dogs - and 10% of vegetarian sausages contain meat URL URL
false,"#opkkk: #anonymous to reveal identities of 1,000 ku klux klan members URL URL"
false,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL
false,fda confiscates several thousand chickens from kfc farms as mutations worsen URL URL
false,calling #anonymous collective to fire at all #kkk & affiliated sources on nov 16. URL #opkkk #hoodsoff retweet/share
false,"►#anonymous operation #kkk ►ku klux klan, we never stopped watching you URL #opkkk #hoodsoff URL"
false,breaking news here oooof #hoodsoff #opkkk #anonops #anonymous #anonfamily #kkk #racism URL
false,"anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff URL"
false,mayors flatly deny klan membership after #anonymous releases names online URL #opkkk #hoodsoff URL
false,anonymous #opkkk the hoods come off begins with united states senators & mayors URL #hoodsoff URL
false,'hoods off': anonymous announces operation to name kkk members URL #opkkk
false,holy shit. rupert murdoch just killed national geographic. URL
false,hackers from anonymous say they're set to expose hundreds of kkk members URL #opkkk URL
false,"rt @operation_kkk: official #opkkk #hoodsoff 2015 data release URL with love, anonymous . URL"
false,#opkkk releases 500+ names and reveals unexpected #plottwist URL URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,michelle obama says ‘white folks’ are what’s wrong with america URL no michelle you are whats wrong with america
false,people are enraged that starbucks' red cups aren't christmas-y enough URL URL
unverified,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee."
false,for everyone who thinks starbucks red cups are ruining christmas URL URL
false,"donald trump defends christmas, says ""maybe we should boycott starbucks"" over new red cups: URL URL"
false,"solo cups have been red for decades. if starbucks was taking a shot at christmas, solo shot first."
false,"mysterious creature discovered in california, everyone naturally cries alien: URL URL"
non-rumor,breaking: five explosions heard near bataclan concert hall in paris: reuters witness URL
false,"breaking: 1st load of 10,000 syrian refugees arrived in new orleans URL #makeamericagreatagain URL"
false,"first load of 10,000 syrian refugees has arrived in new orleans, being resettled unbeknownst to locals #tcot URL"
false,"ironic timing – today first load of 10,000 syrian “refugees” has arrived in new orleans –… URL URL"
false,"today first load of obama's 10,000 syrian “refugees” has arrived in new orleans – all single males 18-30 years old URL"
false,"first 10,000 syrian refugees arrive in new orleans noticed there are no women or children @realdonaldtrump #tcot URL"
false,jindal protests sending of syrian refugees to new orleans URL URL
false,jindal demands info about refugees entering new orleans... URL
false,muslim security guard stopped bomber from entering the stadium during #parisattacks URL #zouheir URL
false,warning syrian refugees hv arrived in neworlean &they r here 2stay ur funds r being well invested in one-way tickets URL
non-rumor,eiffel tower displays colors of france's flag to pay tribute to victims of #parisattacks: URL URL
false,remember: steve jobs' biological father was a syrian migrant. URL (photo: ap) URL
false,"the myth of zouheir, a ""hero muslim security guard"" in paris URL (via @bbctrending) URL"
false,son of a syrian refugee URL URL
false,but democrats say that syrian refugees are 3 year-old orphans. so why are they worried about them buying guns?
true,anne frank was a refugee denied entrance to the united states URL #syrianrefugees URL
false,donald trump is the new adolf hitler URL
false,remember the man who killed four marines in chattanooga? he was a refugee. URL
true,"the picture of a syrian child ""surrendering"" to a camera is real. URL URL"
false,steve jobs' biological father was a syrian immigrant.
false,"according to anonymous, the next isis target is a wwe event in atlanta. URL URL"
true,that superman poster is legit: URL URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL"
false,farting does not burn 67 calories and is not a practical weight loss mechanism: URL URL
false,desperate ted cruz claims planned parenthood shooter was transgender leftis; based on rumor he read URL
non-rumor,"holy christ, #samuraijack is returning to television! URL URL"
false,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country that has no parallel."" URL"
false,"obama: ""we have a pattern now of mass shootings in this country that has no parallel anywhere else in the world"" URL"
false,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country."" URL URL"
false,".@johnrlottjr:""the number of ppl killed by mass shootings during obama’s tenure is 424 casualties…paris this year alone has 508 casualties."""
false,ever wonder why the most mass shootings ever have happened under obama? URL via @rebootliberty URL
false,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings)
false,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings)
false,"""thoughts and prayers are not enough."" pres. obama speaks on mass shootings over the years: URL URL"
false,mass shootings list. reagan - 11 bush sr - 12 clinton - 23 bush jr - 16 obama - 162 #sanbernadino
non-rumor,"#onceuponatime's @colinodonoghue1: dark hook is like a ""pissed-off boyfriend"" URL @onceabc URL"
false,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings)
false,why have there been more mass shootings under obama than the 4 previous presidents combined? URL URL
false,obama plans executive action on gun control; white house admits it will not prevent mass shootings URL
false,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings)
false,farook family attorney says brothers in the family never saw tashfeen malik's face because she always wore a burka. URL
false,this is the face of female jihadist #tashfeenmalik could pass for a widow or orphan😤#norefugees #islamistheproblem URL
false,do these look like the faces of a homeless couple caught living in a walmart attic for 2 years? URL
false,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years? URL
false,men from #pakistan security forces told reporters to stop probing #tashfeenmalik background or face arrest URL
false,"what? ""72 dhs employees found on terrorist watch list"" URL"
false,72 dhs employees on terrorist watch list URL
false,shock: 72 'homeland security' employees on terrorist watch list... URL
false,72 dhs employees on terrorist watch list URL via @kredo0 URL
false,72 dhs employees on the terror watch list: URL h/t @penguinsfan62
false,72 dhs employees on terrorist watch list URL
false,72 dhs employees on terrorist watch list URL via @kredo0 URL
false,donald trump and adolf hitler. two sides of the same coin. #racism #fascism URL
false,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL"
false,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us. URL"
false,a vote for donald trump is a vote for adolf hitler.
false,donald trump v adolf hitler URL
false,who said it: donald trump or adolf hitler? URL URL
false,"""you're increasingly compared to hitler. does that bother you?"" trump: ""no."" URL"
true,1.15 million americans have been killed by guns since john lennon's death URL URL
false,".@presssec: @realdonaldtrump muslim comment ""disqualifies"" him from presidency URL URL"
false,donald trump has been disqualified for running for president URL
false,".@presssec: @realdonaldtrump comment ""disqualifies"" him from presidency URL via @talkopan URL"
true,1.15 million americans have been killed by guns since john lennon's death URL
false,adolf hitler vs donald trump URL
false,"after mass shootings, obama seeks to expand background checks for gun sales by executive order to bypass congress URL"
false,‘el chapo’ threatens #isis: ‘my men will destroy you’ - URL URL
false,el chapo threatens isis URL URL
false,"mexican drug kingpin 'el chapo' reportedly threatens to destroy isis ""p*ssies."" URL URL"
false,el chapo vs isis: mexican cartel boss threatens islamic state over drug trade URL URL
true,america's first muslim female judge; carolyn walker-diallo. URL
false,72 dhs employees on terrorist watch list - washington free beacon URL
false,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim."
false,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands. URL"
true,"north carolina town rejects solar panels for sucking ""up all the energy from the sun.” URL URL"
non-rumor,war has come again in the #the100 season 3 trailer URL @cwthe100 @miselizajane @wildpipm URL
unverified,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim URL"
false,texas plumber sues car dealership after his truck winds up in isis video: URL URL
false,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL
non-rumor,"jeb bush: ""donald, you're not going to be able to insult your way to the presidency."" cheer from the audience #nprdebate"
false,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis: URL URL
true,katy perry -- makes holiday wish come true for burn victim URL
non-rumor,sacha baron cohen and his wife donate $1 million to syrian refugees URL URL
false,"sorry, mark zuckerberg is not giving $4.5 billion to 1,000 random facebook users URL URL"
non-rumor,"when she heard about south korean ""comfort women,"" @yunghi photographed some survivors URL URL"
non-rumor,a clever marketing campaign by norwegian airlines. / via URL URL
non-rumor,erdoğan cites hitler's germany as example of effective government URL
non-rumor,turkey's president says all he wants is same powers as hitler URL URL
non-rumor,underrated person of the year 2015 candidate—the prime minister of singapore URL URL
non-rumor,photos of the day URL URL
non-rumor,"the guardian front page, tuesday 12 january 2016: david bowie 1947-2016 URL"
non-rumor,"the oregon militia idiots would like you to stop mailing them dildos, please URL URL"
non-rumor,governor whose marriage would have been a crime 50 years ago: we've never had racist laws URL URL
non-rumor,jakarta attacks: #kamitidaktakut hashtag shows indonesians are not afraid URL
non-rumor,"three men found guilty of involvement in ""largest burglary in english legal history"" at hatton garden URL"
non-rumor,harry potter fans are posting incredibly moving tributes to severus snape and alan rickman: URL URL
non-rumor,jimmy fallon and sesame street characters photobomb families & it's seriously adorable: URL URL
non-rumor,study: minimum wage increases haven't hurt the restaurant industry. URL
non-rumor,"kosovo war crimes court to be set up in the hague, dutch government says URL"
non-rumor,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison URL
non-rumor,remembering the talented singer aaliyah on what would have been her 37th birthday: URL URL
non-rumor,"oscars 2016 host chris rock calls event ""white bet awards"" due to lack of diversity: URL URL"
non-rumor,"us imposes sanctions on iranian companies and individuals over missile programme, after lifting of nuclear sanctions URL"
non-rumor,"""we have now cut off every single path that iran could have used to build a bomb."" —@potus #irandeal URL"
non-rumor,"""today’s progress...these things are a reminder of what we can achieve when we lead with strength and wisdom."" —@potus on progress with iran"
non-rumor,"""when americans are freed and reunited with their families, that’s something we can all celebrate."" —@potus URL"
non-rumor,us trying to locate americans missing in baghdad after al-arabiya reports they may have been kidnapped by militias URL
non-rumor,"china's economy grew by 6.9% in 2015, marking its slowest growth in 25 years. URL"
non-rumor,.@potus ✓ spinach ✓ some adorable kids ✓ and an #mlkday service project. watch: URL URL
non-rumor,.@arianagrande just created a unisex fragrance named after her brother: URL URL
non-rumor,"7 years ago, @potus bet big on rescuing the american auto industry. here's how it paid off: URL URL"
non-rumor,"13 questions with @madisonbeer, the 16-year-old singer @justinbieber discovered on youtube: URL URL"
non-rumor,"7 years ago today, @potus was sworn into office. here's a look at how far we've come since. URL"
non-rumor,"“seven years ago, auto sales hit a 27 year-low. last year, they hit an all-time high.” —@potus #madeinamerica URL"
non-rumor,".@potus on declaring a federal emergency in #flint, michigan to supplement state and local response efforts. URL"
non-rumor,#ausopen: british number one andy murray beats australia's sam groth 6-0 6-4 6-1 scores: URL URL
non-rumor,"president putin ""probably"" approved ex-russian spy alexander litvinenko's assassination in 2006, inquiry finds URL"
non-rumor,happy #nationalhugday! URL
non-rumor,justin trudeau: i will raise my sons as feminists URL URL
non-rumor,"google agrees to pay £130m in back taxes after ""open audit"" of its accounts by uk tax authorities URL"
non-rumor,update: canada's prime minister @justintrudeau says five people are dead in school shooting URL URL
non-rumor,'plane wreckage' found in thailand prompts speculation it might belong to malaysian airlines flight mh370 - reuters URL
non-rumor,"investigations into nearly 60 allegations of unlawful killing against uk soldiers in iraq are dropped, mod says URL"
non-rumor,29 times @msleamichele's instagram inspired us to live a healthier life: URL URL
non-rumor,"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says URL"
non-rumor,adorable but frightened sloth rescued from side of highway in ecuador URL URL
non-rumor,and jake makes that one more for team kal-el... let us know which side you're on with '#empirebvs'. URL
non-rumor,president obama announces ban on solitary confinement for juveniles in federal prisons - washington post URL
non-rumor,"""the dave i know is polite, modest, and content. jumbotron dave is crass and loud."" URL URL"
non-rumor,danish lawmakers approve bill allowing seizure of asylum seekers' valuables to help cover expenses. URL
non-rumor,"shooting reported at naval medical center san diego, according to the center's facebook page. URL"
non-rumor,here's why @potus is taking steps to ban solitary confinement for low-level infractions: URL URL
non-rumor,woman a leading authority on what shouldn’t be in poor people’s grocery carts URL URL
non-rumor,stiles (and the rest of us) just wants lydia to wake up on #teenwolf tonight at 9/8c: URL URL
non-rumor,tony the tiger has no more cummies left to give URL URL
non-rumor,actor abe vigoda has died at 94 URL URL
non-rumor,apple announces most profitable quarter in u.s. history—and the end of unprecedented growth URL URL
non-rumor,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting URL URL
non-rumor,waiting for the new episode of #teenwolf like... URL
non-rumor,#teenwolf starts in 5 minutes! rt if you're watching + tweeting + crying + screaming with @mtvteenwolf & me! URL
non-rumor,"london jury acquits five out of six brokers who were on trial, accused of manipulating the libor interest rate URL"
non-rumor,check out new steps we're taking to expand access to meals for the kids who need it most: URL URL
non-rumor,will you watch thursday’s #gopdebate if @realdonaldtrump is not on stage? URL
non-rumor,"""an attack on any faith is an attack on all our faiths."" —@potus at @israelinusa"
non-rumor,.@potus reflects on the importance of taking his daughters to visit the @holocaustmuseum. #holocaustremembranceday URL
non-rumor,"""dewshine"" drink suspected in deaths of tennessee teens. URL"
non-rumor,"tyronn lue, the east all-star coach, has coached 3 games. his west counterpart, gregg popovich? 1,538 games. URL"
non-rumor,3-legged dog expected to survive after getting shot while scaring off armed robbers. URL URL
non-rumor,japan's economy minister akira amari resigns over corruption allegations URL
non-rumor,"we've devoted 24 pages to #batman v #superman, interviewing @zacksnyder, @benaffleck, henry cavill, @galgadot... URL"
non-rumor,"zika virus ""spreading explosively"" around the americas, who director-general says. URL"
non-rumor,we hope you're as excited about thursday as this kid was about lebron's easy basket: URL
non-rumor,the @who predicts 3 to 4 million cases of #zikavirus that is spreading through americas URL
non-rumor,"north korea 'planning some kind of rocket launch' us officials say, citing increased activity at test site URL"
non-rumor,"tim allen compares clintons to herpes: 'just when you think gone, they show up again'... URL"
non-rumor,"man held at disneyland paris carrying ""low-calibre"" guns & copy of koran - police sources URL URL"
non-rumor,"31 ""travel-associated"" cases of zika virus reported in 11 u.s. states + d.c. this year and last, cdc says. URL"
non-rumor,french police still searching for woman who may have been accompanying 28-year-old man arrested at disneyland paris URL
non-rumor,elvis presley made his tv debut 60 years ago today. look back at his history on the tube URL URL
non-rumor,french police hunting woman who was with an armed man arrested near disneyland paris. URL
non-rumor,renting vs. owning a home: a side-by-side comparison URL URL
non-rumor,an adorable young fan asked riley curry to be his valentine ... and steph responded: URL URL
non-rumor,usgs: sonic boom confirmed in new jersey area after reports of shaking; cause not immediately known URL
non-rumor,"beck on david bowie: ""he’s always been a guidepost for me"" URL URL"
non-rumor,email: michigan officials gave bottled water to state employees a year before flint residents got it URL
non-rumor,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley URL"
non-rumor,nation's dog owners demand to know who's a good boy URL URL
non-rumor,"today, the @deptofdefense took steps to expand paid leave for military moms and dads → URL URL"
non-rumor,report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas URL
non-rumor,it's gregg popovich's 67th birthday and there's one thing we know he's not doing tonight. URL
non-rumor,"the terps do it again! no. 8 maryland knocks off no. 3 iowa 74-68, has beaten 5 of its last 7 top-5 opponents. URL"
non-rumor,"in asu's curtain of distraction, michael phelps brought out his gold medals and speedo to do the trick. it worked. URL"
non-rumor,paul kantner was jefferson airplane's conceptual heart. here are 12 essential songs URL URL
non-rumor,ohio lawmakers want to know why state’s epa didn’t tell public about lead leaking into water supply of sebring. URL
non-rumor,icymi: a dog accidentally stumbled into the middle of a local half marathon ... and earned 7th place. URL
non-rumor,uk heterosexual couple who want to enter civil partnership rather than marry lose challenge at london's high court URL
non-rumor,saliha is one of the first women ever to stand for election in saudi arabia: watch her story URL URL
non-rumor,mook spooked: hillary manager predicts trump will win presidency if nominated!
non-rumor,mark zuckerberg is now richer than the koch brothers 💰 URL URL
non-rumor,end of the line for land rover defender as emission rules kill off iconic 4x4 URL #bbcgofigure URL
non-rumor,orphanage saved by bikini car wash URL URL
non-rumor,"michael phelps' gold medals and speedo crashed asu's ""curtain of distraction"" last night. you read that right. URL"
non-rumor,.@potus will make his latest push to advance equal pay for women today URL URL
non-rumor,"oh, i'm so ready to watch @zaynmalik's #pillowtalk on mtv tonight at 8:15p. URL URL"
non-rumor,"the people have spoken: there is now a petition for @snoopdogg to narrate ""planet earth"" URL URL"
non-rumor,4 miners now rescued from mine in china's shandong after 36 days underground - state media URL URL
non-rumor,nasa astronaut @stationcdrkelly captures a beautiful sunrise from aboard the international space station. URL
non-rumor,iranian surveillance drone flies over u.s. aircraft carrier in persian gulf URL URL
non-rumor,man’s anxiety not about to let depression muscle in on turf URL URL
non-rumor,"breaking: canada has four recent cases of #zika, all from travelers: public health agency"
non-rumor,chiefs te travis kelce will have his own reality tv dating show: URL URL
non-rumor,it's 2016. women should earn the same pay as men for doing the same work. URL #equalpay URL
non-rumor,"watch one direction's original #xfactoruk auditions from 2010, where it all began URL URL"
non-rumor,women in america still earn only $0.79 for every $1 men make. it's time for #equalpay → URL URL
non-rumor,watch: tommy chong made a pro-bernie sanders video URL URL
non-rumor,nfl: diagnosed concussions rose by nearly 32 percent this season. URL URL
non-rumor,"meet quasimodo, the dog with the short spine URL URL"
non-rumor,"""i almost started crying ... but i didn't want them to make me the crying face instead of jordan."" --draymond green URL"
non-rumor,"watch zayn malik's surreal ""pillowtalk"" video, featuring gigi hadad URL URL"
non-rumor,a tiny alpine town in northern italy just welcomed its first baby in 28 years 🍼👶 URL URL
non-rumor,german shepherd with a rare spinal condition looking for a forever home. URL URL
non-rumor,"a head-on collision with another planet may have created our moon, researchers say URL URL"
non-rumor,#quasimodo: dog with short spine has big heart URL URL
non-rumor,"after eluding capture for years, 2 mafia bosses arrested in underground bunker in southern italy. URL"
non-rumor,the lion’s share of collaborative work tends to fall on women. and it's exhausting. URL URL
non-rumor,icymi: joseph pena squatted 875 pounds. he's 17 years old ... URL
non-rumor,"""let's not make the next two weeks about a 'black qb.' let's just talk about the greatness of this guy."" -c. barkley URL"
non-rumor,"is the truth out there? 👽 in nod to @thexfiles, @cia releases hundreds of declassified docs URL URL"
non-rumor,audio recordings reveal cpr started 11 minutes after staff found gynnya mcmillen URL URL
non-rumor,lego’s first-ever figurine in a wheelchair is prompting ‘genuine tears of joy’ URL
non-rumor,merkel says refugees must return home once war is over URL
non-rumor,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not."" URL"
non-rumor,".@realbencarson: ""what good does it do a man to gain the whole world & to lose his soul?"" URL"
non-rumor,"up to 100 masked men, dressed in black, involved in ""migrant attack"" in stockholm URL URL"
non-rumor,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting URL URL
non-rumor,denver medical center on lockdown; 9 at hospitals after deadly incident at denver coliseum URL URL
non-rumor,"anne frank's stepsister says trump ""is acting like another hitler"": URL URL"
non-rumor,"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma: URL"
non-rumor,what a rally for no. 1. oklahoma came back from 14 down and won 77-75 at lsu on this late jumper: URL
non-rumor,looking at eddie redmayne looking at alicia vikander is making us all kinds of emotional. #sagawards URL
non-rumor,"ooh, baby! icymi: dickie v loved this reverse dunk by freshman phenom ben simmons. URL"
non-rumor,kate winslet congratulating leonardo dicaprio after his #sagawards win is everything 💕 URL URL
non-rumor,spoiler alert: leo and kate were ridiculously cute together at the 2016 #sagawards. URL URL
non-rumor,"body found in north carolina of virginia girl, 13, missing since wednesday. virginia tech student has been charged. URL"
non-rumor,"red alert! drake just dropped a new single called, ""summer sixteen"" from his new album. URL URL"
non-rumor,"at least 30 people killed in double blast near shia shrine of sayyida zeinab, south of damascus - syrian state media URL"
non-rumor,"in china, 77% of jobs are threatened by automation URL URL"
non-rumor,unstoppable! novak djokovic is now a perfect 6-for-6 in australian open finals after his win over andy murray. URL
non-rumor,trump hopes for reversal on same-sex-marriage URL | ap photo URL
non-rumor,icymi: somehow lebron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter. URL
non-rumor,"watch bernie sanders sing ""this land is your land"" with vampire weekend at iowa students rally URL"
non-rumor,"""our high school graduation rate is at an all-time high."" —@potus URL URL"
non-rumor,isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus. URL
non-rumor,need to #getcovered? most people can find a health insurance plan for as little as $75/mo: URL URL
non-rumor,.@dylanobrien learned the hard way to not mess with @shelleyhennig: URL URL
non-rumor,meet our new fave celebrity couple: leonardo dicaprio and his vape pen URL URL
non-rumor,nasa's curiosity rover sends back a selfie from a sand dune in mars: URL URL
non-rumor,keeping vanessa hudgens in our thoughts. her dad greg died last night from cancer: URL URL
non-rumor,"poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up."" URL"
non-rumor,"vanessa hudgens' father, gregory hudgens, dies the night before ""grease: live"" URL URL"
